skuId,skuName,category,supplier,unitCost,unitPrice,currentStock,reorderPoint,reorderQty,leadTimeDays,dailySales30dAvg,dailySales90dAvg,lastSaleDate,lastReorderDate,stockoutDaysLast90d,seasonalIndex,marginPct
SKU-009676,Teclado Pro pacote 2,ELECTRONICS,GlobalSupply,175.56,458.25,654,653,923,21,23.16,21.72,2026-03-26,2025-12-02,1,1.21,61.7
SKU-009687,Pen-drive Nordeste unidade,ELECTRONICS,Casa & Lar Atacado,19.61,37.75,321,156,343,10,13.47,11.15,2026-03-28,2025-10-28,0,1.01,48.0
SKU-009707,Pen-drive Original unidade,ELECTRONICS,Atacadão Nordeste,204.63,463.24,325,225,624,14,12.41,11.07,2026-03-27,2025-11-19,0,1.03,55.8
SKU-009711,Mouse Eco unidade,ELECTRONICS,Comercial Vitória,135.50,236.71,11,9,28,14,0.62,0.57,2026-03-31,2026-03-21,0,0.77,42.8
SKU-009713,Pen-drive Nordeste pacote 2,ELECTRONICS,GlobalSupply,205.46,314.27,125,73,543,5,10.62,10.42,2026-03-30,2025-12-10,0,1.18,34.6
SKU-009721,Pen-drive Original pacote 2,ELECTRONICS,Ponto Forte Atacadista,142.87,370.08,1450,969,969,30,24.06,27.47,2026-03-27,2025-12-29,0,0.98,61.4
SKU-009784,Carregador Premium kit 3,ELECTRONICS,Comercial Vitória,117.83,151.23,46,26,98,14,1.66,1.34,2026-03-28,2026-01-11,0,0.95,22.1
SKU-009789,Pen-drive Master kit 3,ELECTRONICS,Distribuidora Central,37.36,49.45,34,21,79,10,1.55,1.25,2026-03-27,2026-02-07,5,0.72,24.5
SKU-009791,Teclado Pro kit 3,ELECTRONICS,Comercial Vitória,241.54,476.32,1119,888,888,30,20.60,19.58,2026-03-30,2026-03-01,0,0.91,49.3
SKU-009799,Mouse Aurora kit 3,ELECTRONICS,VivaMais Distribuição,238.56,418.38,218,217,535,14,12.12,11.83,2026-03-28,2025-11-11,0,0.92,43.0
SKU-009803,Mouse Vita kit 3,ELECTRONICS,Casa & Lar Atacado,47.01,115.61,52,1,1,5,0.00,0.09,2025-11-02,,2,0.77,59.3
SKU-009833,Mouse Vita kit 3,ELECTRONICS,GlobalSupply,175.32,376.92,130,1,1,7,0.00,0.24,2025-12-13,2026-03-04,0,0.98,53.5
SKU-009834,Cabo Premium kit 3,ELECTRONICS,Stock Direct,128.71,347.44,3,267,694,14,15.04,17.57,2026-03-31,2025-10-15,0,0.80,63.0
SKU-009858,Carregador Master kit 3,ELECTRONICS,PrimeFood Distribuidora,88.91,200.36,16,9,56,3,2.41,2.54,2026-03-31,2026-03-15,0,0.96,55.6
SKU-009859,Carregador Nordeste kit 3,ELECTRONICS,Aliança Comércio,53.78,73.62,21,16,71,5,2.74,2.50,2026-03-28,2026-02-01,0,0.88,27.0
SKU-009867,Pen-drive Master pacote 2,ELECTRONICS,Casa & Lar Atacado,9.89,13.52,74,161,444,7,15.42,6.54,2026-03-25,2025-12-16,0,1.56,26.8
SKU-009874,Teclado Vivace unidade,ELECTRONICS,Atacadão Nordeste,220.07,443.39,560,233,998,10,27.72,17.84,2026-03-28,2025-10-17,0,0.72,50.4
SKU-009892,Mouse Sul kit 3,ELECTRONICS,Casa & Lar Atacado,113.41,144.51,118,50,264,7,5.78,5.17,2026-03-24,2026-03-13,5,0.76,21.5
SKU-009894,Teclado Eco unidade,ELECTRONICS,Aliança Comércio,150.70,219.39,258,125,247,10,9.73,10.67,2026-03-26,2026-03-12,0,0.79,31.3
SKU-009900,Pen-drive Mini kit 3,ELECTRONICS,VivaMais Distribuição,151.19,185.98,4,50,202,5,8.71,9.01,2026-03-28,2025-12-19,0,1.13,18.7
SKU-009906,Carregador Fresh unidade,ELECTRONICS,Stock Direct,67.08,139.09,45,44,564,3,10.93,11.29,2026-03-25,2025-10-11,22,1.13,51.8
SKU-009928,Pen-drive Vita kit 3,ELECTRONICS,Comercial Vitória,177.84,218.88,108,54,375,7,6.57,5.46,2026-03-29,2026-02-05,1,1.17,18.7
SKU-009938,Carregador Natural pacote 2,ELECTRONICS,TopParts Brasil,88.34,109.11,86,81,474,5,11.19,11.67,2026-03-24,2025-12-20,0,0.94,19.0
SKU-009943,Carregador Aurora kit 3,ELECTRONICS,Indústria Reunidas,13.35,34.24,180,179,402,7,19.45,16.84,2026-03-24,2025-11-20,21,0.93,61.0
SKU-009947,Teclado Mini pacote 2,ELECTRONICS,TopParts Brasil,41.38,108.19,47,28,30,21,1.15,0.91,2026-03-31,2025-12-15,0,0.70,61.8
SKU-009965,Teclado Silver kit 3,ELECTRONICS,TopParts Brasil,27.75,40.29,149,148,148,30,3.83,3.13,2026-03-26,2026-01-17,0,1.05,31.1
SKU-009979,Teclado Premium kit 3,ELECTRONICS,TopParts Brasil,122.16,193.61,52,34,44,21,1.10,1.18,2026-03-30,2026-01-26,2,0.80,36.9
SKU-009987,Cabo Vita kit 3,ELECTRONICS,Comercial Vitória,197.60,440.66,280,158,461,10,12.11,9.35,2026-03-27,2026-02-28,0,1.19,55.2
SKU-009989,Cabo Fresh pacote 2,ELECTRONICS,TopParts Brasil,207.28,337.72,646,247,3257,5,71.16,34.62,2026-03-30,2025-11-20,17,1.14,38.6
SKU-009994,Pen-drive Premium unidade,ELECTRONICS,Casa & Lar Atacado,144.14,242.50,275,135,226,21,4.66,3.77,2026-03-29,2026-02-28,2,1.22,40.6
SKU-009996,Pen-drive Nordeste pacote 2,ELECTRONICS,Atacadão Nordeste,74.28,91.23,24,23,86,5,4.16,2.27,2026-03-26,2026-02-19,5,1.39,18.6
SKU-010004,Teclado Sul kit 3,ELECTRONICS,Ponto Forte Atacadista,194.94,292.49,639,348,348,30,8.56,8.64,2026-03-29,2026-02-13,0,0.86,33.4
SKU-010015,Mouse Sul unidade,ELECTRONICS,MaxiSuprimentos,106.46,136.83,54,1,1,7,0.00,0.02,2025-12-04,2025-11-27,0,1.12,22.2
SKU-010016,Carregador Aurora pacote 2,ELECTRONICS,TopParts Brasil,202.42,352.95,35,67,281,7,7.04,4.30,2026-03-29,2025-12-03,0,1.90,42.6
SKU-010025,Carregador Maxi kit 3,ELECTRONICS,PrimeFood Distribuidora,51.82,101.30,6,5,27,5,0.88,0.86,2026-03-27,2025-10-11,0,1.03,48.8
SKU-010038,Carregador Sul kit 3,ELECTRONICS,GlobalSupply,157.97,215.73,118,83,312,7,10.44,9.59,2026-03-24,2025-11-29,1,0.72,26.8
SKU-010043,Cabo Natural pacote 2,ELECTRONICS,Ponto Forte Atacadista,68.53,124.21,34,33,72,7,3.27,2.53,2026-03-28,2025-12-02,0,1.06,44.8
SKU-010084,Cabo Premium pacote 2,ELECTRONICS,Distribuidora Central,96.39,198.37,588,587,1714,14,33.98,31.86,2026-03-29,2025-10-19,0,1.07,51.4
SKU-010093,Cabo Plus kit 3,ELECTRONICS,Distribuidora Central,184.15,390.12,161,103,455,7,13.44,10.46,2026-03-27,2026-03-08,0,1.21,52.8
SKU-010101,Cabo Premium unidade,ELECTRONICS,Aliança Comércio,94.79,150.26,316,228,228,30,5.24,6.02,2026-03-25,2026-03-18,0,1.17,36.9
SKU-010128,Teclado Maxi unidade,ELECTRONICS,VivaMais Distribuição,191.52,396.87,269,201,368,14,10.25,10.47,2026-03-29,2026-03-16,1,1.02,51.7
SKU-010129,Mouse PrimaCare unidade,ELECTRONICS,MaxiSuprimentos,127.65,227.78,5,4,13,10,0.37,0.50,2026-03-28,2026-01-05,0,0.82,44.0
SKU-010135,Cabo Fresh kit 3,ELECTRONICS,TopParts Brasil,243.19,317.35,9,5,27,7,0.68,0.90,2026-03-29,2025-12-31,0,1.21,23.4
SKU-010138,Teclado Eco pacote 2,ELECTRONICS,MaxiSuprimentos,217.38,526.66,113,80,626,5,11.40,10.01,2026-03-29,2026-03-08,0,1.21,58.7
SKU-010162,Pen-drive Plus unidade,ELECTRONICS,MaxiSuprimentos,41.76,57.34,16,15,23,21,0.50,0.62,2026-03-27,2025-10-09,5,0.81,27.2
SKU-010174,Mouse Gold kit 3,ELECTRONICS,Stock Direct,210.93,570.65,56,33,64,10,2.59,2.39,2026-03-30,2025-12-19,1,0.77,63.0
SKU-010179,Mouse Maxi pacote 2,ELECTRONICS,TopParts Brasil,101.60,137.92,44,79,273,10,6.92,2.61,2026-03-30,2026-03-07,0,1.58,26.3
SKU-010188,Pen-drive Aurora unidade,ELECTRONICS,Comercial Vitória,185.17,503.55,31,19,44,7,1.96,1.78,2026-03-25,2025-10-13,0,1.20,63.2
SKU-010204,Cabo Natural pacote 2,ELECTRONICS,Casa & Lar Atacado,67.44,89.81,20,19,62,10,1.53,2.05,2026-03-31,2025-12-24,0,0.86,24.9
SKU-010225,Pen-drive Natural pacote 2,ELECTRONICS,Ponto Forte Atacadista,185.70,357.84,29,17,40,10,1.55,2.18,2026-03-25,2026-01-24,0,0.82,48.1
SKU-010247,Cabo Fresh pacote 2,ELECTRONICS,Indústria Reunidas,235.14,529.98,298,185,445,14,9.33,10.67,2026-03-28,2026-02-10,1,1.07,55.6
SKU-010257,Cabo Plus unidade,ELECTRONICS,Distribuidora Central,11.09,16.02,57,56,403,5,8.57,8.90,2026-03-30,2025-10-02,0,0.73,30.8
SKU-010265,Cabo Sul kit 3,ELECTRONICS,Distribuidora Central,246.59,363.21,42,30,127,7,3.38,2.63,2026-03-24,2025-12-27,0,1.24,32.1
SKU-010271,Pen-drive Sul pacote 2,ELECTRONICS,Stock Direct,90.35,187.74,9,8,42,5,1.35,1.38,2026-03-29,2026-03-09,0,1.18,51.9
SKU-010272,Cabo Gold kit 3,ELECTRONICS,TopParts Brasil,24.19,51.63,84,53,62,21,1.83,2.16,2026-03-25,2025-11-22,0,1.19,53.2
SKU-010276,Cabo Maxi unidade,ELECTRONICS,Indústria Reunidas,127.73,185.68,143,87,639,5,14.01,11.75,2026-03-31,2025-12-24,5,0.83,31.2
SKU-010291,Teclado Plus unidade,ELECTRONICS,Aliança Comércio,118.47,159.39,13,8,32,5,1.18,1.30,2026-03-30,2026-01-03,0,0.87,25.7
SKU-010303,Pen-drive Silver unidade,ELECTRONICS,Stock Direct,232.65,645.22,87,1,1,10,0.00,0.04,2026-01-23,,0,0.80,63.9
SKU-010308,Carregador Premium kit 3,ELECTRONICS,Indústria Reunidas,33.40,72.72,87,56,248,10,4.38,4.43,2026-03-29,2025-11-04,1,0.86,54.1
SKU-010323,Pen-drive Nordeste unidade,ELECTRONICS,Casa & Lar Atacado,88.80,188.16,131,87,256,5,12.07,11.04,2026-03-24,2026-01-31,0,0.83,52.8
SKU-010328,Mouse Maxi kit 3,ELECTRONICS,Aliança Comércio,186.05,285.15,5,3,19,5,0.48,0.56,2026-03-25,2026-02-08,0,1.20,34.8
SKU-010337,Teclado Pro pacote 2,ELECTRONICS,Stock Direct,119.20,270.20,36,1,1,10,0.00,0.15,2025-12-01,2025-10-13,0,1.18,55.9
SKU-010370,Mouse Silver unidade,ELECTRONICS,Atacadão Nordeste,211.20,439.23,31,17,80,7,2.01,1.56,2026-03-25,2026-03-06,0,0.73,51.9
SKU-010374,Teclado Gold unidade,ELECTRONICS,Ponto Forte Atacadista,51.41,112.83,61,42,374,5,6.86,5.70,2026-03-28,2025-11-09,0,0.95,54.4
SKU-010376,Pen-drive Premium unidade,ELECTRONICS,Aliança Comércio,212.45,369.13,30,29,59,14,1.58,1.51,2026-03-31,2026-03-20,2,0.81,42.4
SKU-010379,Pen-drive Aurora unidade,ELECTRONICS,PrimeFood Distribuidora,176.19,238.15,54,33,172,7,3.47,3.36,2026-03-25,2026-02-10,0,0.90,26.0
SKU-010393,Carregador Sul pacote 2,ELECTRONICS,Ponto Forte Atacadista,32.11,73.36,119,234,539,10,18.20,6.53,2026-03-31,2026-01-21,5,1.37,56.2
SKU-010404,Mouse Aurora unidade,ELECTRONICS,Casa & Lar Atacado,241.51,584.56,38,251,445,10,17.84,15.23,2026-03-25,2026-03-14,0,0.96,58.7
SKU-010421,Pen-drive Nordeste unidade,ELECTRONICS,PrimeFood Distribuidora,223.14,370.46,116,85,225,14,5.23,5.13,2026-03-26,2026-03-13,0,1.05,39.8
SKU-010434,Cabo Aurora pacote 2,ELECTRONICS,MaxiSuprimentos,66.13,154.11,375,200,884,7,21.53,7.69,2026-03-25,2026-01-05,0,1.58,57.1
SKU-010450,Cabo Maxi kit 3,ELECTRONICS,Comercial Vitória,166.23,440.98,17,16,41,7,2.05,2.16,2026-03-29,2026-01-29,0,0.84,62.3
SKU-010454,Carregador TopMark kit 3,ELECTRONICS,Distribuidora Central,245.98,359.47,98,94,196,14,6.06,5.90,2026-03-25,2026-01-04,1,1.20,31.6
SKU-010484,Teclado Master kit 3,ELECTRONICS,Aliança Comércio,53.33,66.50,32,85,496,5,14.95,6.54,2026-03-31,2025-12-23,5,1.58,19.8
SKU-010494,Teclado Aurora kit 3,ELECTRONICS,MaxiSuprimentos,45.51,73.85,264,142,231,21,5.01,3.93,2026-03-25,2026-03-13,1,0.85,38.4
SKU-010502,Mouse Silver unidade,ELECTRONICS,VivaMais Distribuição,116.47,290.94,139,158,629,14,17.36,8.31,2026-03-29,2025-12-18,18,0.87,60.0
SKU-010539,Cabo Mini pacote 2,ELECTRONICS,Ponto Forte Atacadista,103.88,167.56,514,219,546,14,13.42,11.67,2026-03-25,2025-11-22,2,1.12,38.0
SKU-010547,Pen-drive Gold unidade,ELECTRONICS,Distribuidora Central,177.01,218.25,32,1,1,7,0.00,0.24,2025-09-11,2025-12-18,2,0.79,18.9
SKU-010550,Carregador Pro pacote 2,ELECTRONICS,Casa & Lar Atacado,202.16,280.93,98,47,255,5,8.22,8.14,2026-03-27,2026-01-10,0,1.02,28.0
SKU-010556,Mouse PrimaCare pacote 2,ELECTRONICS,GlobalSupply,203.94,414.39,11,7,76,5,1.34,1.25,2026-03-25,2025-12-10,0,0.78,50.8
SKU-010559,Cabo Sul pacote 2,ELECTRONICS,Casa & Lar Atacado,22.74,35.75,169,75,107,21,2.75,2.22,2026-03-25,2025-12-21,1,0.84,36.4
SKU-010583,Cabo Silver pacote 2,ELECTRONICS,Aliança Comércio,204.77,374.14,17,12,82,5,1.85,1.65,2026-03-31,2025-10-18,0,0.73,45.3
SKU-010594,Cabo Vita pacote 2,ELECTRONICS,GlobalSupply,95.13,166.79,363,179,460,14,9.55,8.13,2026-03-30,2026-03-04,0,0.96,43.0
SKU-010596,Pen-drive Nordeste pacote 2,ELECTRONICS,Aliança Comércio,80.71,111.48,182,108,312,7,10.47,8.95,2026-03-25,2026-03-10,0,1.25,27.6
SKU-010607,Carregador Original kit 3,ELECTRONICS,Distribuidora Central,147.88,311.08,58,41,166,5,6.38,2.62,2026-03-30,2026-02-21,9,1.77,52.5
SKU-010615,Teclado Gold kit 3,ELECTRONICS,VivaMais Distribuição,233.53,352.04,8,5,53,5,0.96,0.90,2026-03-31,2025-12-22,0,1.12,33.7
SKU-010618,Mouse PrimaCare kit 3,ELECTRONICS,VivaMais Distribuição,205.92,282.64,543,263,423,21,9.75,10.77,2026-03-27,2025-11-11,1,1.17,27.1
SKU-010654,Mouse Natural unidade,ELECTRONICS,Casa & Lar Atacado,172.02,302.26,62,61,145,7,6.26,5.88,2026-03-30,2026-01-19,0,1.10,43.1
SKU-010662,Carregador Nordeste unidade,ELECTRONICS,Comercial Vitória,140.13,309.73,15,9,56,5,1.73,1.69,2026-03-24,2025-10-02,1,1.05,54.8
SKU-010664,Mouse Sul kit 3,ELECTRONICS,Ponto Forte Atacadista,202.90,304.20,118,438,622,10,29.62,26.86,2026-03-27,2026-02-23,24,1.14,33.3
SKU-010666,Teclado Nordeste unidade,ELECTRONICS,MaxiSuprimentos,32.64,60.42,25,11,106,5,1.96,1.99,2026-03-28,2025-10-29,1,1.04,46.0
SKU-010678,Teclado Aurora pacote 2,ELECTRONICS,VivaMais Distribuição,48.10,59.00,225,184,189,30,4.92,4.55,2026-03-28,2025-12-08,1,0.77,18.5
SKU-010685,Pen-drive Original pacote 2,ELECTRONICS,GlobalSupply,113.72,217.11,526,264,408,21,9.06,8.04,2026-03-30,2025-12-01,0,1.11,47.6
SKU-010689,Teclado Aurora unidade,ELECTRONICS,Indústria Reunidas,13.57,23.71,627,349,396,30,9.06,7.52,2026-03-27,2026-03-05,0,0.72,42.8
SKU-010697,Mouse Plus unidade,ELECTRONICS,Ponto Forte Atacadista,91.30,161.46,171,64,98,30,1.94,1.76,2026-03-28,2025-11-21,0,0.93,43.5
SKU-010698,Carregador Natural unidade,ELECTRONICS,Indústria Reunidas,54.64,132.12,8,6,12,10,0.48,0.53,2026-03-24,2026-01-22,0,0.94,58.6
SKU-010700,Carregador Maxi unidade,ELECTRONICS,Casa & Lar Atacado,166.52,379.80,176,110,338,14,6.31,5.30,2026-03-28,2025-12-30,0,0.81,56.2
SKU-010714,Pen-drive Mini kit 3,ELECTRONICS,Indústria Reunidas,181.29,241.15,153,105,299,10,8.58,8.10,2026-03-28,2026-03-17,0,1.07,24.8
SKU-010716,Pen-drive Maxi kit 3,ELECTRONICS,Casa & Lar Atacado,83.07,217.60,173,102,272,10,8.43,9.87,2026-03-26,2025-10-06,0,1.22,61.8
SKU-010731,Carregador Vivace pacote 2,ELECTRONICS,Distribuidora Central,212.35,306.02,34,33,411,3,8.77,10.23,2026-03-24,2025-11-23,0,0.78,30.6
SKU-010795,Mouse Fresh unidade,ELECTRONICS,Aliança Comércio,119.58,170.88,208,132,225,10,8.91,6.95,2026-03-25,2026-03-23,0,0.81,30.0
SKU-010797,Pen-drive Vivace unidade,ELECTRONICS,Distribuidora Central,15.26,19.20,15,11,29,7,1.19,0.99,2026-03-31,2025-10-30,0,1.02,20.5
SKU-010801,Carregador Mini kit 3,ELECTRONICS,Comercial Vitória,133.51,167.69,112,105,317,10,9.24,8.43,2026-03-29,2026-03-02,0,1.00,20.4
SKU-010808,Cabo PrimaCare pacote 2,ELECTRONICS,GlobalSupply,71.76,92.25,163,106,360,10,7.54,7.59,2026-03-26,2026-01-12,0,0.75,22.2
SKU-010811,Pen-drive Premium unidade,ELECTRONICS,VivaMais Distribuição,62.95,173.56,39,38,46,30,0.96,0.80,2026-03-28,2026-01-09,0,0.94,63.7
SKU-010828,Teclado Sul pacote 2,ELECTRONICS,TopParts Brasil,222.20,460.64,59,38,38,21,1.44,1.70,2026-03-30,2026-03-24,0,1.07,51.8
SKU-010832,Pen-drive Vita kit 3,ELECTRONICS,Aliança Comércio,49.96,83.82,767,369,694,21,14.96,11.83,2026-03-24,2026-03-11,2,0.97,40.4
SKU-010840,Cabo PrimaCare unidade,ELECTRONICS,Distribuidora Central,212.08,319.69,27,145,1357,5,25.49,29.45,2026-03-26,2025-10-16,9,0.81,33.7
SKU-010844,Cabo Natural unidade,ELECTRONICS,TopParts Brasil,248.05,631.61,129,70,747,3,19.38,7.48,2026-03-24,2026-03-13,0,1.68,60.7
SKU-010848,Carregador Silver kit 3,ELECTRONICS,VivaMais Distribuição,30.86,38.37,213,212,745,5,29.65,30.39,2026-03-26,2026-02-20,0,1.23,19.6
SKU-010853,Carregador Vita pacote 2,ELECTRONICS,Aliança Comércio,209.74,384.66,18,17,24,14,1.12,1.22,2026-03-24,2026-03-08,0,1.15,45.5
SKU-010866,Cabo Eco pacote 2,ELECTRONICS,Ponto Forte Atacadista,247.21,321.58,409,245,413,30,6.99,6.76,2026-03-26,2025-12-04,0,0.75,23.1
SKU-010878,Mouse Natural kit 3,ELECTRONICS,Indústria Reunidas,15.52,37.59,560,398,496,21,13.71,6.17,2026-03-25,2026-01-20,12,1.35,58.7
SKU-010914,Mouse Aurora pacote 2,ELECTRONICS,Ponto Forte Atacadista,228.98,335.04,52,160,462,7,16.16,15.13,2026-03-30,2026-03-06,0,0.75,31.7
SKU-010917,Pen-drive TopMark pacote 2,ELECTRONICS,Atacadão Nordeste,177.73,342.10,49,28,108,10,1.88,2.24,2026-03-26,2025-10-26,0,1.24,48.0
SKU-010919,Cabo Natural unidade,ELECTRONICS,VivaMais Distribuição,232.05,590.38,27,24,24,30,0.64,0.64,2026-03-27,2026-03-15,0,0.78,60.7
SKU-010921,Pen-drive Pro pacote 2,ELECTRONICS,Indústria Reunidas,181.11,228.82,115,96,485,10,8.33,7.94,2026-03-27,2026-02-11,0,0.74,20.9
SKU-010927,Carregador Mini kit 3,ELECTRONICS,Atacadão Nordeste,73.04,99.64,56,34,62,14,1.66,2.22,2026-03-25,2026-01-13,1,0.95,26.7
SKU-010930,Cabo Fresh kit 3,ELECTRONICS,Indústria Reunidas,226.23,307.25,19,18,127,7,2.21,1.76,2026-03-24,2025-10-16,0,1.13,26.4
SKU-010956,Pen-drive Vita pacote 2,ELECTRONICS,GlobalSupply,184.45,373.59,104,237,857,14,15.19,17.57,2026-03-28,2026-03-18,0,0.96,50.6
SKU-010995,Teclado Plus unidade,ELECTRONICS,GlobalSupply,161.00,211.92,146,94,314,7,9.70,8.87,2026-03-26,2026-01-04,5,0.86,24.0
SKU-011016,Carregador Fresh unidade,ELECTRONICS,MaxiSuprimentos,162.78,216.33,44,30,83,10,2.03,2.25,2026-03-26,2026-01-28,0,1.09,24.8
SKU-011017,Teclado Eco pacote 2,ELECTRONICS,Stock Direct,174.56,301.79,300,533,1055,14,34.04,29.12,2026-03-29,2026-01-02,0,0.97,42.2
SKU-011020,Teclado Premium unidade,ELECTRONICS,Atacadão Nordeste,51.97,120.82,126,286,462,21,11.27,10.74,2026-03-31,2025-11-21,1,0.94,57.0
SKU-011023,Cabo Nordeste kit 3,ELECTRONICS,MaxiSuprimentos,204.62,378.66,68,62,244,10,4.34,3.99,2026-03-24,2026-02-19,0,1.05,46.0
SKU-011027,Cabo Plus pacote 2,ELECTRONICS,MaxiSuprimentos,157.82,284.91,203,123,686,3,28.71,24.69,2026-03-29,2025-10-03,0,0.88,44.6
SKU-011050,Cabo Plus unidade,ELECTRONICS,VivaMais Distribuição,176.05,389.75,480,253,1767,7,31.90,29.05,2026-03-30,2026-01-15,0,0.80,54.8
SKU-011053,Carregador Nordeste kit 3,ELECTRONICS,Distribuidora Central,37.84,48.35,91,87,87,30,2.03,1.63,2026-03-31,2025-10-27,1,0.77,21.7
SKU-011054,Carregador Nordeste pacote 2,ELECTRONICS,Aliança Comércio,72.88,125.44,17,8,27,10,0.69,0.72,2026-03-28,2026-02-01,0,1.05,41.9
SKU-011058,Carregador Aurora pacote 2,ELECTRONICS,Stock Direct,34.97,63.63,17,11,144,3,3.13,3.00,2026-03-27,2026-01-15,2,0.84,45.0
SKU-011070,Mouse Natural pacote 2,ELECTRONICS,Indústria Reunidas,139.11,211.54,132,56,837,3,16.70,19.62,2026-03-29,2026-02-21,0,0.72,34.2
SKU-011071,Mouse Eco pacote 2,ELECTRONICS,Stock Direct,175.23,337.30,45,44,132,10,3.31,2.77,2026-03-27,2025-10-20,2,1.14,48.0
SKU-011098,Mouse Original pacote 2,ELECTRONICS,Distribuidora Central,28.31,44.69,68,51,154,7,5.41,5.59,2026-03-31,2025-11-20,2,0.80,36.7
SKU-011115,Mouse Fresh pacote 2,ELECTRONICS,TopParts Brasil,188.20,266.23,42,18,63,7,2.08,1.78,2026-03-28,2025-12-13,0,1.12,29.3
SKU-011122,Cabo Plus pacote 2,ELECTRONICS,PrimeFood Distribuidora,218.69,578.27,92,45,162,10,3.48,2.90,2026-03-31,2025-10-05,5,0.86,62.2
SKU-011124,Carregador Nordeste unidade,ELECTRONICS,Distribuidora Central,178.45,226.35,33,17,37,21,0.68,0.56,2026-03-26,2026-02-09,0,0.72,21.2
SKU-011131,Teclado Nordeste pacote 2,ELECTRONICS,VivaMais Distribuição,164.66,327.78,273,189,413,14,9.37,8.70,2026-03-31,2026-01-16,0,0.91,49.8
SKU-011163,Teclado Maxi pacote 2,ELECTRONICS,Casa & Lar Atacado,158.19,447.02,19,18,32,10,1.33,1.21,2026-03-26,2025-11-23,0,0.88,64.6
SKU-011179,Teclado Natural kit 3,ELECTRONICS,Ponto Forte Atacadista,235.06,494.41,28,15,48,10,1.25,1.10,2026-03-24,2026-01-13,0,0.82,52.5
SKU-011184,Mouse Vita pacote 2,ELECTRONICS,PrimeFood Distribuidora,12.48,34.28,38,182,830,10,15.15,5.84,2026-03-26,2026-03-12,0,1.59,63.6
SKU-011188,Cabo Eco pacote 2,ELECTRONICS,TopParts Brasil,10.19,16.35,78,192,316,14,10.76,4.39,2026-03-31,2026-03-17,0,1.45,37.7
SKU-011194,Cabo Eco pacote 2,ELECTRONICS,MaxiSuprimentos,98.64,137.29,37,36,120,7,4.17,3.28,2026-03-27,2025-11-30,0,0.81,28.2
SKU-011211,Teclado Maxi pacote 2,ELECTRONICS,MaxiSuprimentos,48.90,98.57,12,8,39,10,0.73,0.58,2026-03-30,2025-10-09,0,1.23,50.4
SKU-011234,Carregador Gold unidade,ELECTRONICS,Indústria Reunidas,64.49,79.99,89,55,231,10,4.63,4.52,2026-03-26,2025-10-17,2,1.22,19.4
SKU-011255,Pen-drive Eco unidade,ELECTRONICS,VivaMais Distribuição,68.68,102.59,557,209,1140,7,26.89,30.04,2026-03-25,2026-03-08,0,0.84,33.1
SKU-011266,Pen-drive Sul kit 3,ELECTRONICS,Aliança Comércio,247.71,330.91,52,51,128,7,5.76,5.14,2026-03-31,2025-12-26,0,1.00,25.1
SKU-011289,Carregador Original pacote 2,ELECTRONICS,Comercial Vitória,147.54,239.21,63,53,71,21,1.80,2.05,2026-03-27,2026-01-18,1,0.86,38.3
SKU-011313,Carregador Natural kit 3,ELECTRONICS,Indústria Reunidas,75.12,131.78,47,46,181,10,3.17,3.72,2026-03-30,2026-02-07,0,0.97,43.0
SKU-011316,Teclado Maxi unidade,ELECTRONICS,GlobalSupply,144.28,398.66,61,40,126,7,4.87,3.81,2026-03-30,2025-10-21,0,1.14,63.8
SKU-011326,Pen-drive Original kit 3,ELECTRONICS,Atacadão Nordeste,76.06,143.75,23,17,87,7,1.78,1.81,2026-03-30,2025-12-11,0,1.04,47.1
SKU-011331,Carregador Natural pacote 2,ELECTRONICS,Indústria Reunidas,62.49,134.60,14,13,90,7,1.55,1.24,2026-03-28,2025-10-12,0,0.82,53.6
SKU-011340,Mouse Pro pacote 2,ELECTRONICS,Indústria Reunidas,113.68,247.04,93,79,136,10,5.69,6.19,2026-03-26,2025-11-28,0,0.83,54.0
SKU-011346,Teclado Mini unidade,ELECTRONICS,GlobalSupply,102.63,206.68,47,94,412,7,16.38,11.56,2026-03-30,2025-12-07,4,1.00,50.3
SKU-011348,Cabo Plus unidade,ELECTRONICS,MaxiSuprimentos,168.06,274.65,330,329,1740,10,29.60,28.23,2026-03-28,2025-12-02,8,1.04,38.8
SKU-011359,Teclado Natural pacote 2,ELECTRONICS,Stock Direct,143.79,181.70,1326,698,1304,21,29.31,24.61,2026-03-30,2025-12-30,0,0.98,20.9
SKU-011360,Pen-drive Gold kit 3,ELECTRONICS,Distribuidora Central,102.83,236.73,35,113,897,5,17.76,18.98,2026-03-27,2026-03-10,0,0.74,56.6
SKU-011366,Mouse Original kit 3,ELECTRONICS,VivaMais Distribuição,174.00,356.48,349,160,298,21,6.58,3.93,2026-03-31,2026-02-06,0,1.44,51.2
SKU-011373,Mouse Natural kit 3,ELECTRONICS,Ponto Forte Atacadista,35.80,72.51,25,1,1,14,0.00,0.05,2026-01-29,,0,0.80,50.6
SKU-011380,Carregador Master pacote 2,ELECTRONICS,Atacadão Nordeste,180.36,248.58,5,4,25,5,0.78,1.01,2026-03-24,2025-10-13,0,1.13,27.4
SKU-011382,Pen-drive PrimaCare pacote 2,ELECTRONICS,GlobalSupply,190.05,262.40,83,41,603,3,11.47,9.15,2026-03-25,2025-10-11,5,0.82,27.6
